session,stimulus_type,nth_stimulus_per_type,difficulty,probability_of_sup,informativity,relevance,effect_size,rating_in_d,rating_error,rating_direction,relevance_obj,relevance_pstand
ytT1zf_RXwkynTn3selBoOlcWi-3Q5SktM8sSm8kTeVpKA1ycbTgsFG7Rk0FkJcM,text,6,2,43,2,0,0.2,0.24943073588532122,0.04943073588532121,correct effdir,0,-0.40219983326992187
EDxFL5HouHq7JUSCFXdZL6IgS5B3AzzrqoupabO0H9M10J4cwwzCRyhetunzkwrP,plot,1,4,55,4,250,-0.5,-0.1777119809885155,-0.3222880190114845,correct effdir,0.5,-0.18671554011103852
EDxFL5HouHq7JUSCFXdZL6IgS5B3AzzrqoupabO0H9M10J4cwwzCRyhetunzkwrP,plot,2,5,55,4,250,0.8,-0.1777119809885155,-0.9777119809885155,false effdir,0,-0.18671554011103852
EDxFL5HouHq7JUSCFXdZL6IgS5B3AzzrqoupabO0H9M10J4cwwzCRyhetunzkwrP,plot,3,5,51,4,150,-0.8,-0.03545279005335607,-0.7645472099466439,correct effdir,0.8,-0.6439780873217453
EDxFL5HouHq7JUSCFXdZL6IgS5B3AzzrqoupabO0H9M10J4cwwzCRyhetunzkwrP,plot,4,5,37,4,200,0.2,0.46931150324984316,0.26931150324984315,correct effdir,0,-0.4153468137163919
EDxFL5HouHq7JUSCFXdZL6IgS5B3AzzrqoupabO0H9M10J4cwwzCRyhetunzkwrP,plot,5,4,38,4,190,0.5,0.4320150735745894,-0.0679849264254106,correct effdir,0,-0.46107306843746265
EDxFL5HouHq7JUSCFXdZL6IgS5B3AzzrqoupabO0H9M10J4cwwzCRyhetunzkwrP,plot,6,4,47,4,350,-0.2,0.10644765981953207,-0.3064476598195321,false effdir,0.2,0.2705470070996683
EDxFL5HouHq7JUSCFXdZL6IgS5B3AzzrqoupabO0H9M10J4cwwzCRyhetunzkwrP,text,1,7,75,6,900,-0.8,-0.9538725524089398,0.1538725524089397,correct effdir,0.8,2.7854910167585563
EDxFL5HouHq7JUSCFXdZL6IgS5B3AzzrqoupabO0H9M10J4cwwzCRyhetunzkwrP,text,2,7,58,6,500,-0.2,-0.285520496357095,0.08552049635709497,correct effdir,0.2,0.9564408279157285
EDxFL5HouHq7JUSCFXdZL6IgS5B3AzzrqoupabO0H9M10J4cwwzCRyhetunzkwrP,text,3,7,28,6,250,0.8,0.8242623642969309,0.02426236429693085,correct effdir,0,-0.18671554011103852
EDxFL5HouHq7JUSCFXdZL6IgS5B3AzzrqoupabO0H9M10J4cwwzCRyhetunzkwrP,text,4,5,20,3,100,0.2,1.1902321628999897,0.9902321628999897,correct effdir,0,-0.8726093609270987
EDxFL5HouHq7JUSCFXdZL6IgS5B3AzzrqoupabO0H9M10J4cwwzCRyhetunzkwrP,text,5,5,27,4,200,-0.5,0.8666484430941356,-1.3666484430941357,false effdir,0.5,-0.4153468137163919
EDxFL5HouHq7JUSCFXdZL6IgS5B3AzzrqoupabO0H9M10J4cwwzCRyhetunzkwrP,text,6,5,22,4,150,0.5,1.0920461162781105,0.5920461162781105,correct effdir,0,-0.6439780873217453
rVtxQACjMh1sSxya8mojmyFx6SXQVfnFqPvYCAf1DydPf9ZRN9zPU0ZWFBZV_ZJD,plot,1,5,82,6,0,-0.2,-1.294521721750147,1.094521721750147,correct effdir,0.2,NA
rVtxQACjMh1sSxya8mojmyFx6SXQVfnFqPvYCAf1DydPf9ZRN9zPU0ZWFBZV_ZJD,plot,2,5,12,6,0,-0.8,1.6616822569491203,-2.4616822569491204,false effdir,0.8,NA
rVtxQACjMh1sSxya8mojmyFx6SXQVfnFqPvYCAf1DydPf9ZRN9zPU0ZWFBZV_ZJD,plot,3,5,84,6,0,0.2,-1.406375825644072,-1.6063758256440719,false effdir,0,NA
rVtxQACjMh1sSxya8mojmyFx6SXQVfnFqPvYCAf1DydPf9ZRN9zPU0ZWFBZV_ZJD,plot,4,5,81,6,0,-0.5,-1.24153284681854,0.74153284681854,correct effdir,0.5,NA
rVtxQACjMh1sSxya8mojmyFx6SXQVfnFqPvYCAf1DydPf9ZRN9zPU0ZWFBZV_ZJD,plot,5,6,18,6,0,0.5,1.2945217217501472,0.7945217217501472,correct effdir,0,NA
rVtxQACjMh1sSxya8mojmyFx6SXQVfnFqPvYCAf1DydPf9ZRN9zPU0ZWFBZV_ZJD,plot,6,5,17,6,0,0.8,1.3493934417445053,0.5493934417445052,correct effdir,0,NA
rVtxQACjMh1sSxya8mojmyFx6SXQVfnFqPvYCAf1DydPf9ZRN9zPU0ZWFBZV_ZJD,text,1,7,84,7,0,-0.2,-1.406375825644072,1.206375825644072,correct effdir,0.2,NA
rVtxQACjMh1sSxya8mojmyFx6SXQVfnFqPvYCAf1DydPf9ZRN9zPU0ZWFBZV_ZJD,text,2,7,86,7,0,-0.5,-1.527802263474473,1.027802263474473,correct effdir,0.5,NA
rVtxQACjMh1sSxya8mojmyFx6SXQVfnFqPvYCAf1DydPf9ZRN9zPU0ZWFBZV_ZJD,text,3,7,12,7,0,0.5,1.6616822569491203,1.1616822569491203,correct effdir,0,NA
rVtxQACjMh1sSxya8mojmyFx6SXQVfnFqPvYCAf1DydPf9ZRN9zPU0ZWFBZV_ZJD,text,4,7,6,7,0,0.8,2.198781903898438,1.3987819038984382,correct effdir,0,NA
rVtxQACjMh1sSxya8mojmyFx6SXQVfnFqPvYCAf1DydPf9ZRN9zPU0ZWFBZV_ZJD,text,5,7,95,7,0,-0.8,-2.3261743073533467,1.5261743073533467,correct effdir,0.8,NA
rVtxQACjMh1sSxya8mojmyFx6SXQVfnFqPvYCAf1DydPf9ZRN9zPU0ZWFBZV_ZJD,text,6,7,65,7,0,0.2,-0.5449254294535087,-0.7449254294535088,false effdir,0,NA
v-ule8_tYO2ANMrC-nIMJcEDEowrDvNbYy0oMM5_piSbQAbIlImKqggWqIa_wnOz,plot,1,6,19,5,200,0.5,1.2415328468185396,0.7415328468185396,correct effdir,0,-0.5507404121068751
v-ule8_tYO2ANMrC-nIMJcEDEowrDvNbYy0oMM5_piSbQAbIlImKqggWqIa_wnOz,plot,2,6,43,5,250,0.2,0.24943073588532122,0.04943073588532121,correct effdir,0,0.1449316873965459
v-ule8_tYO2ANMrC-nIMJcEDEowrDvNbYy0oMM5_piSbQAbIlImKqggWqIa_wnOz,plot,3,7,79,6,300,-0.8,-1.1404518645190194,0.3404518645190193,correct effdir,0.8,0.8406037868999668
v-ule8_tYO2ANMrC-nIMJcEDEowrDvNbYy0oMM5_piSbQAbIlImKqggWqIa_wnOz,plot,4,6,72,6,300,-0.5,-0.8242623642969309,0.3242623642969309,correct effdir,0.5,0.8406037868999668
v-ule8_tYO2ANMrC-nIMJcEDEowrDvNbYy0oMM5_piSbQAbIlImKqggWqIa_wnOz,plot,5,6,22,6,200,0.8,1.0920461162781105,0.2920461162781105,correct effdir,0,-0.5507404121068751
v-ule8_tYO2ANMrC-nIMJcEDEowrDvNbYy0oMM5_piSbQAbIlImKqggWqIa_wnOz,plot,6,6,59,7,200,-0.2,-0.3217971920157825,0.12179719201578248,correct effdir,0.2,-0.5507404121068751
v-ule8_tYO2ANMrC-nIMJcEDEowrDvNbYy0oMM5_piSbQAbIlImKqggWqIa_wnOz,text,1,7,79,7,400,-0.8,-1.1404518645190194,0.3404518645190193,correct effdir,0.8,2.2319479859068085
v-ule8_tYO2ANMrC-nIMJcEDEowrDvNbYy0oMM5_piSbQAbIlImKqggWqIa_wnOz,text,2,7,28,7,200,0.5,0.8242623642969309,0.3242623642969309,correct effdir,0,-0.5507404121068751
v-ule8_tYO2ANMrC-nIMJcEDEowrDvNbYy0oMM5_piSbQAbIlImKqggWqIa_wnOz,text,3,7,22,7,175,0.8,1.0920461162781105,0.2920461162781105,correct effdir,0,-0.8985764618585855
v-ule8_tYO2ANMrC-nIMJcEDEowrDvNbYy0oMM5_piSbQAbIlImKqggWqIa_wnOz,text,4,7,52,7,150,0.2,-0.07092787793743735,-0.27092787793743733,false effdir,0,-1.246412511610296
v-ule8_tYO2ANMrC-nIMJcEDEowrDvNbYy0oMM5_piSbQAbIlImKqggWqIa_wnOz,text,5,7,57,7,200,-0.2,-0.249430735885321,0.04943073588532099,correct effdir,0.2,-0.5507404121068751
v-ule8_tYO2ANMrC-nIMJcEDEowrDvNbYy0oMM5_piSbQAbIlImKqggWqIa_wnOz,text,6,7,69,7,300,-0.5,-0.7012382861261781,0.2012382861261781,correct effdir,0.5,0.8406037868999668
J8DHuG2PvFG6of71_7J8PzbDRsxQ1nb3Mhkzfarw0c5o5o4KM4mZZaJmy8XIREB7,plot,1,3,1,2,0,0.8,3.289952714266374,2.4899527142663738,correct effdir,0,-1.2065994998097656
J8DHuG2PvFG6of71_7J8PzbDRsxQ1nb3Mhkzfarw0c5o5o4KM4mZZaJmy8XIREB7,plot,2,2,1,2,0,0.5,3.289952714266374,2.789952714266374,correct effdir,0,-1.2065994998097656
J8DHuG2PvFG6of71_7J8PzbDRsxQ1nb3Mhkzfarw0c5o5o4KM4mZZaJmy8XIREB7,plot,3,2,100,2,30,-0.5,-Inf,Inf,correct effdir,0.5,0.40219983326992187
J8DHuG2PvFG6of71_7J8PzbDRsxQ1nb3Mhkzfarw0c5o5o4KM4mZZaJmy8XIREB7,plot,4,2,1,2,0,0.2,3.289952714266374,3.089952714266374,correct effdir,0,-1.2065994998097656
J8DHuG2PvFG6of71_7J8PzbDRsxQ1nb3Mhkzfarw0c5o5o4KM4mZZaJmy8XIREB7,plot,5,2,100,2,30,-0.2,-Inf,Inf,correct effdir,0.2,0.40219983326992187
J8DHuG2PvFG6of71_7J8PzbDRsxQ1nb3Mhkzfarw0c5o5o4KM4mZZaJmy8XIREB7,plot,6,2,100,2,60,-0.8,-Inf,Inf,correct effdir,0.8,2.010999166349609
J8DHuG2PvFG6of71_7J8PzbDRsxQ1nb3Mhkzfarw0c5o5o4KM4mZZaJmy8XIREB7,text,1,3,80,2,30,-0.8,-1.1902321628999901,0.3902321628999901,correct effdir,0.8,0.40219983326992187
J8DHuG2PvFG6of71_7J8PzbDRsxQ1nb3Mhkzfarw0c5o5o4KM4mZZaJmy8XIREB7,text,2,3,58,2,30,0.2,-0.285520496357095,-0.485520496357095,false effdir,0,0.40219983326992187
J8DHuG2PvFG6of71_7J8PzbDRsxQ1nb3Mhkzfarw0c5o5o4KM4mZZaJmy8XIREB7,text,3,3,19,3,0,0.8,1.2415328468185396,0.44153284681853955,correct effdir,0,-1.2065994998097656
J8DHuG2PvFG6of71_7J8PzbDRsxQ1nb3Mhkzfarw0c5o5o4KM4mZZaJmy8XIREB7,text,4,3,54,2,30,-0.2,-0.14203472966690964,-0.057965270333090374,correct effdir,0.2,0.40219983326992187
J8DHuG2PvFG6of71_7J8PzbDRsxQ1nb3Mhkzfarw0c5o5o4KM4mZZaJmy8XIREB7,text,5,3,75,2,30,-0.5,-0.9538725524089398,0.45387255240893976,correct effdir,0.5,0.40219983326992187
J8DHuG2PvFG6of71_7J8PzbDRsxQ1nb3Mhkzfarw0c5o5o4KM4mZZaJmy8XIREB7,text,6,3,20,3,30,0.5,1.1902321628999897,0.6902321628999897,correct effdir,0,0.40219983326992187
j6GdHicxmK24_vrh9FnUWyeb64MM0IwzfCv09f_RXtG1cTO9sHHdHV5cNbRuLrtF,plot,1,4,48,4,0,0.2,0.07092787793743735,-0.12907212206256266,correct effdir,0,NA
j6GdHicxmK24_vrh9FnUWyeb64MM0IwzfCv09f_RXtG1cTO9sHHdHV5cNbRuLrtF,plot,2,4,41,4,0,0.8,0.32179719201578266,-0.4782028079842174,correct effdir,0,NA
j6GdHicxmK24_vrh9FnUWyeb64MM0IwzfCv09f_RXtG1cTO9sHHdHV5cNbRuLrtF,plot,3,4,55,4,0,-0.5,-0.1777119809885155,-0.3222880190114845,correct effdir,0.5,NA
j6GdHicxmK24_vrh9FnUWyeb64MM0IwzfCv09f_RXtG1cTO9sHHdHV5cNbRuLrtF,plot,4,4,60,4,0,-0.8,-0.35828690924258333,-0.4417130907574167,correct effdir,0.8,NA
j6GdHicxmK24_vrh9FnUWyeb64MM0IwzfCv09f_RXtG1cTO9sHHdHV5cNbRuLrtF,plot,5,4,53,4,0,0.5,-0.10644765981953207,-0.6064476598195321,false effdir,0,NA
j6GdHicxmK24_vrh9FnUWyeb64MM0IwzfCv09f_RXtG1cTO9sHHdHV5cNbRuLrtF,plot,6,4,60,4,0,-0.2,-0.35828690924258333,0.15828690924258332,correct effdir,0.2,NA
j6GdHicxmK24_vrh9FnUWyeb64MM0IwzfCv09f_RXtG1cTO9sHHdHV5cNbRuLrtF,text,1,5,60,4,0,-0.5,-0.35828690924258333,-0.14171309075741667,correct effdir,0.5,NA
j6GdHicxmK24_vrh9FnUWyeb64MM0IwzfCv09f_RXtG1cTO9sHHdHV5cNbRuLrtF,text,2,4,56,4,0,0.2,-0.21350271205636903,-0.413502712056369,false effdir,0,NA
j6GdHicxmK24_vrh9FnUWyeb64MM0IwzfCv09f_RXtG1cTO9sHHdHV5cNbRuLrtF,text,3,5,55,4,0,-0.2,-0.1777119809885155,-0.0222880190114845,correct effdir,0.2,NA
j6GdHicxmK24_vrh9FnUWyeb64MM0IwzfCv09f_RXtG1cTO9sHHdHV5cNbRuLrtF,text,4,5,74,4,0,0.8,-0.90982779759708,-1.7098277975970801,false effdir,0,NA
j6GdHicxmK24_vrh9FnUWyeb64MM0IwzfCv09f_RXtG1cTO9sHHdHV5cNbRuLrtF,text,5,5,48,4,0,0.5,0.07092787793743735,-0.4290721220625626,correct effdir,0,NA
j6GdHicxmK24_vrh9FnUWyeb64MM0IwzfCv09f_RXtG1cTO9sHHdHV5cNbRuLrtF,text,6,5,69,4,0,-0.8,-0.7012382861261781,-0.09876171387382193,correct effdir,0.8,NA
FvRuRwFWwrFNMRcjpBJKE3N3Abg4gq9SYu1JFYAzGvsWN1UEy7d-f5B6JMqVPNXM,plot,1,2,14,4,0,0.8,1.527802263474473,0.727802263474473,correct effdir,0,NA
FvRuRwFWwrFNMRcjpBJKE3N3Abg4gq9SYu1JFYAzGvsWN1UEy7d-f5B6JMqVPNXM,plot,2,5,48,7,0,0.2,0.07092787793743735,-0.12907212206256266,correct effdir,0,NA
FvRuRwFWwrFNMRcjpBJKE3N3Abg4gq9SYu1JFYAzGvsWN1UEy7d-f5B6JMqVPNXM,plot,3,5,58,7,0,-0.5,-0.285520496357095,-0.21447950364290502,correct effdir,0.5,NA
FvRuRwFWwrFNMRcjpBJKE3N3Abg4gq9SYu1JFYAzGvsWN1UEy7d-f5B6JMqVPNXM,plot,4,6,60,7,0,-0.2,-0.35828690924258333,0.15828690924258332,correct effdir,0.2,NA
FvRuRwFWwrFNMRcjpBJKE3N3Abg4gq9SYu1JFYAzGvsWN1UEy7d-f5B6JMqVPNXM,plot,5,6,71,7,0,-0.8,-0.7826041756056643,-0.017395824394335735,correct effdir,0.8,NA
FvRuRwFWwrFNMRcjpBJKE3N3Abg4gq9SYu1JFYAzGvsWN1UEy7d-f5B6JMqVPNXM,plot,6,6,41,7,0,0.5,0.32179719201578266,-0.17820280798421734,correct effdir,0,NA
FvRuRwFWwrFNMRcjpBJKE3N3Abg4gq9SYu1JFYAzGvsWN1UEy7d-f5B6JMqVPNXM,text,1,7,15,7,0,0.5,1.4657381559184335,0.9657381559184335,correct effdir,0,NA
FvRuRwFWwrFNMRcjpBJKE3N3Abg4gq9SYu1JFYAzGvsWN1UEy7d-f5B6JMqVPNXM,text,2,7,23,7,0,-0.2,1.044887234634358,-1.244887234634358,false effdir,0.2,NA
FvRuRwFWwrFNMRcjpBJKE3N3Abg4gq9SYu1JFYAzGvsWN1UEy7d-f5B6JMqVPNXM,text,3,7,85,7,0,-0.5,-1.4657381559184335,0.9657381559184335,correct effdir,0.5,NA
FvRuRwFWwrFNMRcjpBJKE3N3Abg4gq9SYu1JFYAzGvsWN1UEy7d-f5B6JMqVPNXM,text,4,7,20,7,0,0.2,1.1902321628999897,0.9902321628999897,correct effdir,0,NA
FvRuRwFWwrFNMRcjpBJKE3N3Abg4gq9SYu1JFYAzGvsWN1UEy7d-f5B6JMqVPNXM,text,5,7,86,7,0,-0.8,-1.527802263474473,0.727802263474473,correct effdir,0.8,NA
FvRuRwFWwrFNMRcjpBJKE3N3Abg4gq9SYu1JFYAzGvsWN1UEy7d-f5B6JMqVPNXM,text,6,7,7,7,0,0.8,2.087083687279517,1.287083687279517,correct effdir,0,NA
Sc0h2YJKHodf_hIp3yrw1YuBbxEAKIqV-BSyiJDd7WNVEqtTxVZ2yIjM-YGkWTTc,plot,1,7,68,6,50,0.8,-0.6614259848133475,-1.4614259848133475,false effdir,0,0.6216664876242528
Sc0h2YJKHodf_hIp3yrw1YuBbxEAKIqV-BSyiJDd7WNVEqtTxVZ2yIjM-YGkWTTc,plot,2,7,46,7,30,0.2,0.14203472966690942,-0.057965270333090596,correct effdir,0,-0.73469675810139
Sc0h2YJKHodf_hIp3yrw1YuBbxEAKIqV-BSyiJDd7WNVEqtTxVZ2yIjM-YGkWTTc,plot,3,7,68,7,50,-0.8,-0.6614259848133475,-0.13857401518665258,correct effdir,0.8,0.6216664876242528
Sc0h2YJKHodf_hIp3yrw1YuBbxEAKIqV-BSyiJDd7WNVEqtTxVZ2yIjM-YGkWTTc,plot,4,7,44,7,40,0.5,0.21350271205636884,-0.28649728794363116,correct effdir,0,-0.05651513523856861
Sc0h2YJKHodf_hIp3yrw1YuBbxEAKIqV-BSyiJDd7WNVEqtTxVZ2yIjM-YGkWTTc,plot,5,7,65,7,60,-0.2,-0.5449254294535087,0.34492542945350874,correct effdir,0.2,1.2998481104870743
Sc0h2YJKHodf_hIp3yrw1YuBbxEAKIqV-BSyiJDd7WNVEqtTxVZ2yIjM-YGkWTTc,plot,6,7,70,7,65,-0.5,-0.7416143171871158,0.2416143171871158,correct effdir,0.5,1.638938921918485
Sc0h2YJKHodf_hIp3yrw1YuBbxEAKIqV-BSyiJDd7WNVEqtTxVZ2yIjM-YGkWTTc,text,1,7,55,7,20,0.8,-0.1777119809885155,-0.9777119809885155,false effdir,0,-1.4128783809642116
Sc0h2YJKHodf_hIp3yrw1YuBbxEAKIqV-BSyiJDd7WNVEqtTxVZ2yIjM-YGkWTTc,text,2,7,49,7,30,0.2,0.03545279005335607,-0.16454720994664396,correct effdir,0,-0.73469675810139
Sc0h2YJKHodf_hIp3yrw1YuBbxEAKIqV-BSyiJDd7WNVEqtTxVZ2yIjM-YGkWTTc,text,3,7,79,7,55,-0.8,-1.1404518645190194,0.3404518645190193,correct effdir,0.8,0.9607572990556635
Sc0h2YJKHodf_hIp3yrw1YuBbxEAKIqV-BSyiJDd7WNVEqtTxVZ2yIjM-YGkWTTc,text,4,7,41,7,30,-0.2,0.32179719201578266,-0.5217971920157827,false effdir,0.2,-0.73469675810139
Sc0h2YJKHodf_hIp3yrw1YuBbxEAKIqV-BSyiJDd7WNVEqtTxVZ2yIjM-YGkWTTc,text,5,7,28,7,25,0.5,0.8242623642969309,0.3242623642969309,correct effdir,0,-1.0737875695328007
Sc0h2YJKHodf_hIp3yrw1YuBbxEAKIqV-BSyiJDd7WNVEqtTxVZ2yIjM-YGkWTTc,text,6,7,29,7,35,-0.5,0.7826041756056644,-1.2826041756056643,false effdir,0.5,-0.39560594666997934
Bwm5Q8V87PoGw5XVDahN_M9rHM-Fj4NKZCfW1TJrFOMXbDLelRYulKR1jrpB60zJ,plot,1,3,33,2,30,0.5,0.6221311651615695,0.12213116516156952,correct effdir,0,-0.9201587428043528
Bwm5Q8V87PoGw5XVDahN_M9rHM-Fj4NKZCfW1TJrFOMXbDLelRYulKR1jrpB60zJ,plot,2,3,49,3,40,0.8,0.03545279005335607,-0.7645472099466439,correct effdir,0,0.08365079480039597
Bwm5Q8V87PoGw5XVDahN_M9rHM-Fj4NKZCfW1TJrFOMXbDLelRYulKR1jrpB60zJ,plot,3,3,37,3,30,-0.2,0.46931150324984316,-0.6693115032498431,false effdir,0.2,-0.9201587428043528
Bwm5Q8V87PoGw5XVDahN_M9rHM-Fj4NKZCfW1TJrFOMXbDLelRYulKR1jrpB60zJ,plot,4,3,27,3,30,-0.5,0.8666484430941356,-1.3666484430941357,false effdir,0.5,-0.9201587428043528
Bwm5Q8V87PoGw5XVDahN_M9rHM-Fj4NKZCfW1TJrFOMXbDLelRYulKR1jrpB60zJ,plot,5,3,27,3,30,0.2,0.8666484430941356,0.6666484430941355,correct effdir,0,-0.9201587428043528
Bwm5Q8V87PoGw5XVDahN_M9rHM-Fj4NKZCfW1TJrFOMXbDLelRYulKR1jrpB60zJ,plot,6,3,13,2,50,-0.8,1.5929576112234147,-2.392957611223415,false effdir,0.8,1.0874603324051448
Bwm5Q8V87PoGw5XVDahN_M9rHM-Fj4NKZCfW1TJrFOMXbDLelRYulKR1jrpB60zJ,text,1,4,44,3,50,-0.8,0.21350271205636884,-1.0135027120563689,false effdir,0.8,1.0874603324051448
Bwm5Q8V87PoGw5XVDahN_M9rHM-Fj4NKZCfW1TJrFOMXbDLelRYulKR1jrpB60zJ,text,2,6,60,4,30,-0.5,-0.35828690924258333,-0.14171309075741667,correct effdir,0.5,-0.9201587428043528
Bwm5Q8V87PoGw5XVDahN_M9rHM-Fj4NKZCfW1TJrFOMXbDLelRYulKR1jrpB60zJ,text,3,4,43,3,50,-0.2,0.24943073588532122,-0.44943073588532123,false effdir,0.2,1.0874603324051448
Bwm5Q8V87PoGw5XVDahN_M9rHM-Fj4NKZCfW1TJrFOMXbDLelRYulKR1jrpB60zJ,text,4,4,36,4,50,0.5,0.5069372869677314,0.0069372869677314375,correct effdir,0,1.0874603324051448
Bwm5Q8V87PoGw5XVDahN_M9rHM-Fj4NKZCfW1TJrFOMXbDLelRYulKR1jrpB60zJ,text,5,3,31,4,50,0.2,0.7012382861261784,0.5012382861261784,correct effdir,0,1.0874603324051448
Bwm5Q8V87PoGw5XVDahN_M9rHM-Fj4NKZCfW1TJrFOMXbDLelRYulKR1jrpB60zJ,text,6,3,32,3,30,0.8,0.6614259848133471,-0.1385740151866529,correct effdir,0,-0.9201587428043528
VsddQHsvjWW0qTamHyDmJm8kiC-zRyUVY-jqJ9fF6A89XvvHtBspSle2uMBIR1ZO,plot,1,6,77,5,5,0.2,-1.044887234634358,-1.244887234634358,false effdir,0,NA
VsddQHsvjWW0qTamHyDmJm8kiC-zRyUVY-jqJ9fF6A89XvvHtBspSle2uMBIR1ZO,plot,2,6,78,4,5,-0.2,-1.0920461162781105,0.8920461162781106,correct effdir,0.2,NA
VsddQHsvjWW0qTamHyDmJm8kiC-zRyUVY-jqJ9fF6A89XvvHtBspSle2uMBIR1ZO,plot,3,7,78,4,5,0.8,-1.0920461162781105,-1.8920461162781106,false effdir,0,NA
VsddQHsvjWW0qTamHyDmJm8kiC-zRyUVY-jqJ9fF6A89XvvHtBspSle2uMBIR1ZO,plot,4,7,73,4,5,-0.8,-0.8666484430941356,0.06664844309413553,correct effdir,0.8,NA
VsddQHsvjWW0qTamHyDmJm8kiC-zRyUVY-jqJ9fF6A89XvvHtBspSle2uMBIR1ZO,plot,5,7,78,5,5,-0.5,-1.0920461162781105,0.5920461162781105,correct effdir,0.5,NA
VsddQHsvjWW0qTamHyDmJm8kiC-zRyUVY-jqJ9fF6A89XvvHtBspSle2uMBIR1ZO,plot,6,7,80,4,5,0.5,-1.1902321628999901,-1.6902321628999901,false effdir,0,NA
VsddQHsvjWW0qTamHyDmJm8kiC-zRyUVY-jqJ9fF6A89XvvHtBspSle2uMBIR1ZO,text,1,7,87,5,5,-0.8,-1.5929576112234147,0.7929576112234147,correct effdir,0.8,NA
VsddQHsvjWW0qTamHyDmJm8kiC-zRyUVY-jqJ9fF6A89XvvHtBspSle2uMBIR1ZO,text,2,7,81,5,5,-0.2,-1.24153284681854,1.04153284681854,correct effdir,0.2,NA
VsddQHsvjWW0qTamHyDmJm8kiC-zRyUVY-jqJ9fF6A89XvvHtBspSle2uMBIR1ZO,text,3,7,80,5,5,0.2,-1.1902321628999901,-1.39023216289999,false effdir,0,NA
VsddQHsvjWW0qTamHyDmJm8kiC-zRyUVY-jqJ9fF6A89XvvHtBspSle2uMBIR1ZO,text,4,7,72,5,5,0.5,-0.8242623642969309,-1.324262364296931,false effdir,0,NA
VsddQHsvjWW0qTamHyDmJm8kiC-zRyUVY-jqJ9fF6A89XvvHtBspSle2uMBIR1ZO,text,5,7,80,5,5,0.8,-1.1902321628999901,-1.9902321628999902,false effdir,0,NA
VsddQHsvjWW0qTamHyDmJm8kiC-zRyUVY-jqJ9fF6A89XvvHtBspSle2uMBIR1ZO,text,6,7,75,4,5,-0.5,-0.9538725524089398,0.45387255240893976,correct effdir,0.5,NA
s9STeqUnYHAuarriU6I-MQBs4J6VNzOTiHze6psxnaCENWfkmwDjNsf40HJYCCuL,plot,1,6,49,4,0,0.2,0.03545279005335607,-0.16454720994664396,correct effdir,0,NA
s9STeqUnYHAuarriU6I-MQBs4J6VNzOTiHze6psxnaCENWfkmwDjNsf40HJYCCuL,plot,2,5,69,4,0,-0.8,-0.7012382861261781,-0.09876171387382193,correct effdir,0.8,NA
s9STeqUnYHAuarriU6I-MQBs4J6VNzOTiHze6psxnaCENWfkmwDjNsf40HJYCCuL,plot,3,6,54,4,0,-0.5,-0.14203472966690964,-0.35796527033309034,correct effdir,0.5,NA
s9STeqUnYHAuarriU6I-MQBs4J6VNzOTiHze6psxnaCENWfkmwDjNsf40HJYCCuL,plot,4,6,51,4,0,-0.2,-0.03545279005335607,-0.16454720994664396,correct effdir,0.2,NA
s9STeqUnYHAuarriU6I-MQBs4J6VNzOTiHze6psxnaCENWfkmwDjNsf40HJYCCuL,plot,5,6,46,4,0,0.8,0.14203472966690942,-0.6579652703330906,correct effdir,0,NA
s9STeqUnYHAuarriU6I-MQBs4J6VNzOTiHze6psxnaCENWfkmwDjNsf40HJYCCuL,plot,6,6,50,4,0,0.5,-0,-0.5,false effdir,0,NA
s9STeqUnYHAuarriU6I-MQBs4J6VNzOTiHze6psxnaCENWfkmwDjNsf40HJYCCuL,text,1,6,49,6,0,0.2,0.03545279005335607,-0.16454720994664396,correct effdir,0,NA
s9STeqUnYHAuarriU6I-MQBs4J6VNzOTiHze6psxnaCENWfkmwDjNsf40HJYCCuL,text,2,7,77,6,0,-0.8,-1.044887234634358,0.24488723463435802,correct effdir,0.8,NA
s9STeqUnYHAuarriU6I-MQBs4J6VNzOTiHze6psxnaCENWfkmwDjNsf40HJYCCuL,text,3,7,81,6,0,0.8,-1.24153284681854,-2.04153284681854,false effdir,0,NA
s9STeqUnYHAuarriU6I-MQBs4J6VNzOTiHze6psxnaCENWfkmwDjNsf40HJYCCuL,text,4,7,73,6,0,0.5,-0.8666484430941356,-1.3666484430941357,false effdir,0,NA
s9STeqUnYHAuarriU6I-MQBs4J6VNzOTiHze6psxnaCENWfkmwDjNsf40HJYCCuL,text,5,7,72,6,0,-0.5,-0.8242623642969309,0.3242623642969309,correct effdir,0.5,NA
s9STeqUnYHAuarriU6I-MQBs4J6VNzOTiHze6psxnaCENWfkmwDjNsf40HJYCCuL,text,6,7,57,6,0,-0.2,-0.249430735885321,0.04943073588532099,correct effdir,0.2,NA
